0.001,-0.1880161973
0.002,-0.1880895493
0.003,-0.1882118038
0.004,-0.1883829625
0.005,-0.1886030279
0.006,-0.1888720032
0.007,-0.1891898923
0.008,-0.1895566997
0.009,-0.1899724308
0.01,-0.1904370917
0.011,-0.1909506892
0.012,-0.1915132308
0.013,-0.1921247248
0.014,-0.1927851804
0.015,-0.1934946073
0.016,-0.1942530164
0.017,-0.1950604191
0.018,-0.1959168277
0.019,-0.1968222553
0.02,-0.1977767161
0.021,-0.1987802249
0.022,-0.1998327974
0.023,-0.2009344506
0.024,-0.2020852019
0.025,-0.2032850701
0.026,-0.2045340746
0.027,-0.2058322362
0.028,-0.2071795765
0.029,-0.2085761181
0.03,-0.2100218847
0.031,-0.2115169013
0.032,-0.2130611937
0.033,-0.2146547892
0.034,-0.2162977159
0.035,-0.2179900035
0.036,-0.2197316826
0.037,-0.2215227852
0.038,-0.2233633447
0.039,-0.2252533955
0.04,-0.2271929736
0.041,-0.2291821163
0.042,-0.2312208624
0.043,-0.2333092519
0.044,-0.2354473265
0.045,-0.2376351292
0.046,-0.2398727047
0.047,-0.242160099
0.048,-0.24449736
0.049,-0.2468845369
0.05,-0.2493216808
0.051,-0.2518088442
0.052,-0.2543460814
0.053,-0.2569334487
0.054,-0.2595710036
0.055,-0.2622588058
0.056,-0.2649969167
0.057,-0.2677853994
0.058,-0.2706243191
0.059,-0.2735137425
0.06,-0.2764537386
0.061,-0.2794443782
0.062,-0.2824857337
0.063,-0.2855778801
0.064,-0.2887208937
0.065,-0.2919148534
0.066,-0.2951598398
0.067,-0.2984559355
0.068,-0.3018032253
0.069,-0.3052017959
0.07,-0.3086517363
0.071,-0.3121531374
0.072,-0.3157060922
0.073,-0.3193106957
0.074,-0.3229670453
0.075,-0.3266752402
0.076,-0.3304353818
0.077,-0.3342475736
0.078,-0.338111921
0.079,-0.3420285317
0.08,-0.3459975154
0.081,-0.3500189837
0.082,-0.3540930503
0.083,-0.358219831
0.084,-0.3623994434
0.085,-0.3666320071
0.086,-0.3709176436
0.087,-0.3752564762
0.088,-0.37964863
0.089,-0.3840942322
0.09,-0.3885934112
0.091,-0.3931462974
0.092,-0.3977530228
0.093,-0.4024137207
0.094,-0.407128526
0.095,-0.4118975751
0.096,-0.4167210055
0.097,-0.4215989559
0.098,-0.4265315662
0.099,-0.4315189773
0.1,-0.4365613309
0.101,-0.4416386776
0.102,-0.446720738
0.103,-0.451807214
0.104,-0.4568981136
0.105,-0.4619934432
0.106,-0.4670932078
0.107,-0.472197411
0.108,-0.4773060551
0.109,-0.4824191407
0.11,-0.4875366671
0.111,-0.4926586321
0.112,-0.4977850319
0.113,-0.5029158613
0.114,-0.5080511135
0.115,-0.5131907803
0.116,-0.5183348516
0.117,-0.5234833162
0.118,-0.528636161
0.119,-0.5337933713
0.12,-0.5389549309
0.121,-0.5441208219
0.122,-0.5492910248
0.123,-0.5544655184
0.124,-0.5596442798
0.125,-0.5648272846
0.126,-0.5700145063
0.127,-0.5752059171
0.128,-0.5804014871
0.129,-0.585601185
0.13,-0.5908049775
0.131,-0.5960128295
0.132,-0.6012247043
0.133,-0.6064405631
0.134,-0.6116603655
0.135,-0.6168840692
0.136,-0.6221116301
0.137,-0.6273430021
0.138,-0.6325781373
0.139,-0.6378169858
0.14,-0.643059496
0.141,-0.6483056142
0.142,-0.6535552848
0.143,-0.6588084503
0.144,-0.664065051
0.145,-0.6693250257
0.146,-0.6745883108
0.147,-0.6798548407
0.148,-0.6851245481
0.149,-0.6903973634
0.15,-0.6956732151
0.151,-0.7009520295
0.152,-0.706233731
0.153,-0.711518242
0.154,-0.7168054825
0.155,-0.7220953708
0.156,-0.7273878228
0.157,-0.7326827525
0.158,-0.7379800716
0.159,-0.74327969
0.16,-0.7485815151
0.161,-0.7538854524
0.162,-0.7591914052
0.163,-0.7644992747
0.164,-0.7698089598
0.165,-0.7751203576
0.166,-0.7804333626
0.167,-0.7857478674
0.168,-0.7910637624
0.169,-0.796380936
0.17,-0.8016992741
0.171,-0.8070186606
0.172,-0.8123389774
0.173,-0.8176601041
0.174,-0.822981918
0.175,-0.8283042944
0.176,-0.8336271066
0.177,-0.8389502254
0.178,-0.8442735198
0.179,-0.8495968564
0.18,-0.8549200999
0.181,-0.8602431126
0.182,-0.865565755
0.183,-0.8708878852
0.184,-0.8762093594
0.185,-0.8815300317
0.186,-0.8868497541
0.187,-0.8921683765
0.188,-0.8974857467
0.189,-0.9028017107
0.19,-0.9081161123
0.191,-0.9134287932
0.192,-0.9187395935
0.193,-0.9240483509
0.194,-0.9293549014
0.195,-0.934659079
0.196,-0.9399607159
0.197,-0.9452596424
0.198,-0.9505556867
0.199,-0.9558486754
0.2,-0.9611384333
0.201,-0.9664247834
0.202,-0.9717075468
0.203,-0.976986543
0.204,-0.9822615899
0.205,-0.9875325035
0.206,-0.9927990983
0.207,-0.9980611871
0.208,-1.003318581
0.209,-1.008571091
0.21,-1.013818524
0.211,-1.019060687
0.212,-1.024297385
0.213,-1.029528424
0.214,-1.034753604
0.215,-1.039972728
0.216,-1.045185595
0.217,-1.050392005
0.218,-1.055591755
0.219,-1.060784641
0.22,-1.065970459
0.221,-1.071149003
0.222,-1.076320066
0.223,-1.081483441
0.224,-1.08663892
0.225,-1.091786292
0.226,-1.096925347
0.227,-1.102055875
0.228,-1.107177664
0.229,-1.1122905
0.23,-1.117394172
0.231,-1.122488466
0.232,-1.127573167
0.233,-1.13264806
0.234,-1.137712932
0.235,-1.142767566
0.236,-1.147811746
0.237,-1.152845258
0.238,-1.157867884
0.239,-1.162879409
0.24,-1.167879616
0.241,-1.172868289
0.242,-1.177845212
0.243,-1.182810168
0.244,-1.187762942
0.245,-1.192703317
0.246,-1.197631078
0.247,-1.202546009
0.248,-1.207447897
0.249,-1.212336526
0.25,-1.217211682
0.251,-1.222073153
0.252,-1.226920724
0.253,-1.231754185
0.254,-1.236573324
0.255,-1.241377929
0.256,-1.246167792
0.257,-1.250942703
0.258,-1.255702455
0.259,-1.260446841
0.26,-1.265175654
0.261,-1.26988869
0.262,-1.274585745
0.263,-1.279266617
0.264,-1.283931104
0.265,-1.288579008
0.266,-1.293210129
0.267,-1.297824271
0.268,-1.302421238
0.269,-1.307000836
0.27,-1.311562873
0.271,-1.316107158
0.272,-1.320633501
0.273,-1.325141716
0.274,-1.329631617
0.275,-1.33410302
0.276,-1.338555744
0.277,-1.342989607
0.278,-1.347404433
0.279,-1.351800044
0.28,-1.356176268
0.281,-1.360532931
0.282,-1.364869864
0.283,-1.3691869
0.284,-1.373483872
0.285,-1.377760617
0.286,-1.382016974
0.287,-1.386252785
0.288,-1.390467892
0.289,-1.394662142
0.29,-1.398835382
0.291,-1.402987463
0.292,-1.407118238
0.293,-1.411227562
0.294,-1.415315294
0.295,-1.419381293
0.296,-1.423425423
0.297,-1.427447549
0.298,-1.431447538
0.299,-1.435425262
0.3,-1.439380593
0.301,-1.443313407
0.302,-1.447223583
0.303,-1.451111001
0.304,-1.454975545
0.305,-1.458817102
