time[s],Rel. Drehwinkel - drive1.phiRel [rad],Rel. Winkelgeschwindigkeit - drive1.omRel [rad/s],Rel. Winkelbeschleunigung - drive1.alpRel [rad/s²]
s,rad,rad/s,rad/s²
2.32559136933894,-0.796429964157727,-3.009743186693,26.5409686875561
2.32569718930141,-0.79674830562145,-3.00693375354827,26.5538362959964
2.32582015234632,-0.797117846570736,-3.00366787950404,26.5639396682251
2.32594817866041,-0.797502121351154,-3.00026665545661,26.5679871783796
2.32606244756292,-0.797844697274612,-2.99723068826089,26.5685928875875
2.32618941301016,-0.798224920820158,-2.99385770096429,26.5649688161903
2.32634811981921,-0.798699702212647,-2.98964283674209,26.5509044658932
2.32647870470941,-0.799089875629461,-2.98617677789763,26.5342573060366
2.32657932066801,-0.799390195617652,-2.98350582369501,26.5583766636514
2.32668403206674,-0.79970243918917,-2.98072431734,26.5685055326406
2.32682604209006,-0.800125392883591,-2.97695037008351,26.5786048235732
2.32694630803123,-0.80048313026116,-2.97375340799033,26.5834775004704
2.32708160721504,-0.800885165250814,-2.97015656358082,26.5842521410451
2.3272695227481,-0.801442820285877,-2.96516185887435,26.5744764060001
2.32738696995627,-0.801790885204359,-2.96204152015775,26.5632020878169
2.32750441716444,-0.802138584988126,-2.95892275202045,26.547952022848
2.32760612017519,-0.802439376352401,-2.95622094861988,26.5715348201495
2.3277156001595,-0.802762863998369,-2.95331092876527,26.5858027652093
2.32784089202803,-0.803132654084647,-2.94997934976714,26.5934007528896
2.32799106659065,-0.803575262794471,-2.94598519420652,26.5978222812612
2.32811416049444,-0.80393759335936,-2.94271120297549,26.5970227635686
2.32826802787417,-0.804390037839793,-2.93861951195282,26.5877632828108
2.32844112867637,-0.804898313481985,-2.93401874147427,26.5693801190702
2.3285486929781,-0.80521375537054,-2.93116119203389,26.5801400493873
2.32865547891779,-0.805526606171003,-2.92832222060866,26.5918328431937
2.32875646052673,-0.805822151495425,-2.92563654400748,26.598932114708
2.32888690345329,-0.806203475840547,-2.92216624766964,26.6059903031065
2.32900718893886,-0.806554680102217,-2.91896564255521,26.6088682524322
2.32914083947837,-0.806944444972817,-2.91540947258405,26.6072239704675
2.32930790265276,-0.807431098302185,-2.91096541421942,26.5952441915538
2.32949584872395,-0.807977729100116,-2.90596907089765,26.572606396656
2.32959961566539,-0.80827912547971,-2.90321049332287,26.5916605550734
2.32970731882115,-0.808591636836567,-2.90034568865142,26.6038036539839
2.32985385948019,-0.809016293913317,-2.89644621594815,26.6133122178999
2.32997796234184,-0.809375443729062,-2.89314302755409,26.6173347507934
2.3301175780612,-0.809779039954513,-2.88942683717742,26.6164524476851
2.3303357276227,-0.810408716982519,-2.88362200438752,26.6021514690575
2.33045692182353,-0.810757998105718,-2.88039900497492,26.5874618878366
2.33055905659327,-0.811052048261924,-2.87768379714494,26.6006533399492
2.33066836669239,-0.81136644924306,-2.87477589060551,26.6048244650894
2.33077930400736,-0.811685195730799,-2.87182364464129,26.6157646057567
2.33090475182992,-0.812045204340658,-2.86848419490182,26.6222162959054
2.33100970839851,-0.812346049732473,-2.86568985149875,26.6241269261284
2.33112632680804,-0.81267997037081,-2.86258507697592,26.6227665437124
2.33127209981996,-0.813096950058527,-2.85870489357085,26.6134538794514
2.33143609445837,-0.813565401389853,-2.85434185887675,26.5960284579775
2.33154132038521,-0.813865604830093,-2.85154398246336,26.5912838219136
2.33164403631749,-0.814158363498968,-2.84881146776924,26.6098538532546
2.33175090843536,-0.814462657487996,-2.84596713434994,26.6180083053195
2.33185629787868,-0.814762405322214,-2.84316144608462,26.624094069858
2.33195670702818,-0.815047682581926,-2.84048788670257,26.6273050451045
2.33206827274985,-0.815364335085773,-2.83751711964162,26.6278604068757
2.33222516204594,-0.815809157016868,-2.83334000515837,26.6212067327427
2.33242127366606,-0.816364291504152,-2.82812114174191,26.6022336332434
2.33253136574888,-0.816675483911561,-2.82519339336861,26.588465442767
2.33263811560626,-0.816976921338447,-2.82235355128604,26.6086040926743
2.33274746007822,-0.817285367817214,-2.81944325869801,26.620851941881
2.33285353499103,-0.817584257371413,-2.81661913554034,26.625957399101
2.33300391375602,-0.818007412341113,-2.81261470598727,26.6298645593425
