time[s],Rel. Drehwinkel - drive2.phiRel [rad],Rel. Winkelgeschwindigkeit - drive2.omRel [rad/s],Rel. Winkelbeschleunigung - drive2.alpRel [rad/s²]
s,rad,rad/s,rad/s²
0,1.696144946,0,0
0.000105368073093342,1.69614499980395,0.00155876604972115,30.1125289343627
0.000210267911470252,1.69614538156201,0.00621321576028098,58.1460458514686
0.000313454191484944,1.69614637736648,0.0135220492864696,83.1060692265074
0.000444586755670281,1.69614894898058,0.0263230028336512,111.556357808922
0.000552072464018919,1.69615246402832,0.0394554682420822,132.462674300769
0.00070322424138419,1.69616004413287,0.0614999631804947,158.634538278118
0.000805494049354659,1.69616713917274,0.0768670506288747,138.765052906361
0.000909736366846621,1.6961758617875,0.0898203935103138,104.244255492049
0.00101448959860279,1.69618576169165,0.0984973477810447,62.0812444697186
0.00114894660418683,1.69619941381061,0.103505365202506,13.3445788143122
0.0012594305265404,1.69621085644816,0.102959631207605,-22.6395000447508
0.00137860240997091,1.69622287851946,0.0980757837000985,-58.8444607895226
0.00147927315558643,1.69623240492334,0.0907127353931813,-86.9480616495822
0.00158151688160219,1.69624117881235,0.0804697965330531,-113.027897559724
0.00168288481334843,1.69624871649878,0.0680016688637399,-124.144953981104
0.00178611307621542,1.69625515467533,0.0575102216845392,-79.7934349287647
0.00189707049712669,1.69626113772113,0.0510696514689166,-37.3462044649607
0.00200390736921049,1.69626645252766,0.0490655401570162,-0.747983271180011
0.00213920041167604,1.69627321393205,0.0518390290346179,40.9166077422196
0.0022549827785825,1.69627956224582,0.05842882492925,71.679042340568
0.00237021585129695,1.69628683059459,0.0682233872219131,97.7550864625727
0.00250750525433564,1.69629720722399,0.08358158260212,125.404369314513
0.00262003755190834,1.69630744990971,0.098853531965391,145.667158362834
0.00272069191243512,1.69631816580537,0.114319760672198,155.976514761056
0.00282548499946818,1.69633091650396,0.128233357695066,110.36845468702
0.00292872557845398,1.69634466834789,0.137503509212814,69.9780462842236
0.00305093418050039,1.69636188146019,0.143391614216321,27.1586788181231
0.00316543585328035,1.69637839569617,0.144341827922611,-10.2410209681298
0.00327253942746649,1.6963937392481,0.14178841485721,-32.7285471304515
0.00337749116804689,1.69640841287325,0.137770830803714,-32.2854498564224
0.0034921994148709,1.69642409174056,0.136344019177605,6.69746706436688
0.0036020421286815,1.69643918052336,0.138958161063215,40.319166067202
0.00373889993412008,1.69645869656685,0.147096995099072,77.8738921175465
0.00385922389548213,1.69647702365363,0.158068931510845,104.14035331142
0.00395949128738076,1.69649340780248,0.168409948654648,87.5562157972771
0.00406806838935391,1.69651212710185,0.175664236256017,46.8415200887834
0.00419019140137177,1.6965338178822,0.178716214567112,3.88433229249302
0.00429095747682365,1.69655179132417,0.177561053124028,-18.5919960630477
0.0043916800762696,1.69656963947897,0.177403988059786,14.9412718610064
0.00449350010492319,1.69658783520257,0.180517554487343,45.2345227646552
0.00461365428405013,1.69660992869209,0.18779363493839,75.3319695125638
0.0047138873372583,1.69662916894939,0.196478799634726,94.7645876301204
0.00481581889898591,1.69664963707586,0.204486327505558,59.4355569237326
0.004916193385099,1.6966704001778,0.20861497494942,23.0387468351108
0.00502024150915095,1.69669216639764,0.209248288122613,-7.03795039815592
0.00512339877281419,1.69671374148463,0.209578031739087,19.3175415776337
0.00523351927674198,1.69673700540712,0.213539300261079,52.0656694531526
0.00534259563569805,1.69676066652943,0.220775277590251,79.4937636471244
0.00544501058637312,1.69678368359096,0.228223538294295,55.7029334668095
0.00554876709693741,1.69680759701258,0.232108924645991,19.8288114281014
0.00564883468782994,1.69683088864613,0.233436047274717,21.2900457445023
0.00574927610942371,1.69685449444883,0.237095755746521,50.5456075984716
0.00584991820345796,1.69687865548647,0.243439013720056,71.6307415822567
0.00595910265140634,1.69690559931286,0.249376883795225,34.1498617280163
0.00606237575796952,1.69693147157396,0.251188326811325,12.6034229000213
0.00616589194778982,1.69695759903883,0.254156924337697,44.2286371626152
0.00626705737904348,1.6969835852604,0.259985431505155,68.0070512512431
0.0063761202052588,1.69701229568032,0.265835469731992,34.7073367181931
0.00648121467403281,1.69704038671951,0.268699838491528,33.3997422578045
0.00658125319404064,1.69706748430538,0.273491676528972,60.2765608317077
0.00668757913626788,1.69709683684334,0.277932569619219,22.3947229949414
0.00679367326373597,1.69712648531163,0.281517933676145,48.80110324478
0.00690280562710059,1.69715753067057,0.287210678254067,39.1686008874139
0.00700306342909513,1.69718649092931,0.290550953152936,41.4304995104697
0.00710340523274249,1.69721588473331,0.295197637797506,35.6699825579477
0.00720376030773146,1.69724569787327,0.299325748098005,48.998929896385
0.00730422002273091,1.69727596745905,0.303262929742005,46.0859407423219
0.00740432686350564,1.69730654642741,0.307502022379227,44.0180768190587
0.00750634233409164,1.69733813521539,0.311781018515695,40.6105193579277
0.00761077320620423,1.69737091697738,0.31604455031864,40.8046874173948
0.00771317800533377,1.69740350035769,0.320311878030749,42.6391456457112
0.00781694674625427,1.6974369612542,0.324605251112649,40.4576661566992
0.00791957443854201,1.69747049266646,0.32885167618831,41.9250160727544
0.00802017658427144,1.69750378642832,0.333036466880665,41.5746590031027
0.00812347945874529,1.69753841080695,0.337312253071915,41.1987147900491
0.0082244276353451,1.69757267328141,0.341498780586916,41.6787407308958
0.0083267145716233,1.69760782094541,0.345737169975218,41.2814621285116
0.0084324220443628,1.69764459891875,0.350106693270768,41.3719634215999
0.00853733143789891,1.69768155582994,0.35444010137081,41.2228074171362
0.0086393528784175,1.69771793108673,0.358651549806141,41.3117125146195
0.00874211282792797,1.69775500447959,0.362902321890942,41.4489920921108
0.00884501732430422,1.69779257019811,0.367162478658992,41.3715815670763
0.00894593901692547,1.69782983908051,0.371342507600223,41.4247024426096
0.00905081919879259,1.69786902864204,0.37568816899941,41.4335561014477
