FrozenResults.time3[s],Beschleunigung - x - FrozenResults.ax2 [m/s²],Beschleunigung - y - FrozenResults.ay2 [m/s²],Beschleunigung - x - Soll - FrozenResults.aFix3 [m/s²],Beschleunigung - y - Soll - FrozenResults.aFix4 [m/s²]
s,m/s²,m/s²,m/s²,m/s²
0.00262003755190834,12.4548749535974,-24.0921087435875,6.87580280056034,-6.86594456733505
0.00272069191243512,12.1259620149828,-25.7975414992314,6.87596259783199,-6.87483314275487
0.00282548499946818,7.56892424820392,-18.2552990630018,6.87595793429657,-6.88129672848384
0.00292872557845398,3.8413025662907,-11.5757557944862,6.87578870712013,-6.88486833743577
0.00305093418050039,0.239492462837844,-4.49430988381977,6.87538161389069,-6.88550004236088
0.00316543585328035,-3.2373476199853,1.69114545739904,6.87479725465051,-6.88255361673427
0.00327253942746649,0.882934706908679,5.40969763071749,6.87406979092654,-6.87670604230495
0.00337749116804689,8.80737828263727,5.33536266403609,6.8731813881103,-6.86809001703624
0.0034921994148709,10.1242052462336,-1.11200826417017,6.87200142303632,-6.85542774828119
0.0036020421286815,11.0265070764256,-6.67287295741516,6.87608684161077,-6.86387287328508
0.00373889993412008,11.7707593505437,-12.884495961557,6.87615653651126,-6.87605947674529
0.00385922389548213,12.6237172541303,-17.2294088669936,6.87596901370983,-6.88276407682265
0.00395949128738076,11.1404075210032,-14.4870581384909,6.8756416032141,-6.88547128325926
0.00406806838935391,6.85765053297378,-7.7531460581337,6.8751145454872,-6.885444524044
0.00419019140137177,3.27530466761224,-0.648143510813149,6.8743069712848,-6.88174014115483
0.00429095747682365,2.96866458682107,3.06921731481461,6.87346595702174,-6.87576221744031
0.0043916800762696,4.97320904768561,-2.47740735520004,6.87246168162728,-6.86715977724811
0.00449350010492319,6.51230847953258,-7.48829606689061,6.87127215362184,-6.85581144702062
0.00461365428405013,8.21715478245936,-12.4671625409144,6.87659401943546,-6.86474296495202
0.0047138873372583,9.68866153961306,-15.6822074079417,6.87655066523596,-6.87391703608544
0.00481581889898591,8.34211281792167,-9.83924215533087,6.87633624348673,-6.88058161473372
0.004916193385099,4.95748235643814,-3.81878862553531,6.87596305662248,-6.88450627928712
0.00502024150915095,5.08254328341031,1.15563851095641,6.8754101008406,-6.8858039914217
0.00512339877281419,8.00336357390292,-3.20469731593376,6.8746959904679,-6.88430450134944
0.00523351927674198,9.1658142638767,-8.62216506914697,6.87374955650996,-6.8796468417029
0.00534259563569805,10.2567804070567,-13.1599311668308,6.87261957897509,-6.87193262793621
0.00544501058637312,5.91538054985809,-9.22400529322488,6.87137679181217,-6.86189676503673
0.00554876709693741,2.57429867176678,-3.28937709008272,6.87725365950567,-6.8568759735458
0.00564883468782994,5.63246187313312,-3.53241165055265,6.87722250327298,-6.867777749423
0.00574927610942371,7.09874760865661,-8.37255131155097,6.87701550999991,-6.87612960386073
0.00584991820345796,8.92044293881185,-11.8616163954443,6.87663881303656,-6.88187969664332
0.00595910265140634,8.28641840096825,-5.66224059508896,6.8760442405893,-6.88514186275005
0.00606237575796952,6.10534704077728,-2.09762352018829,6.87530664290625,-6.88537170654773
0.00616589194778982,7.52806982624232,-7.33004359665961,6.87439642718562,-6.88281638319853
0.00626705737904348,8.21108252069118,-11.2644105651069,6.87333907181313,-6.87763020554801
0.0063761202052588,3.49465811599515,-5.75435822564331,6.87200765870664,-6.86907454395525
0.00648121467403281,7.3654048420846,-5.54031473613767,6.87052826721483,-6.85793861655484
0.00658125319404064,8.67181435744749,-9.98767862763057,6.87734651453722,-6.86067431588873
0.00668757913626788,6.58729990390784,-3.72059932182602,6.87713993459991,-6.87136050085632
0.00679367326373597,7.00462568604935,-8.08973109743387,6.87673548332156,-6.87912134623932
0.00690280562710059,5.27545058452359,-6.49594576630733,6.87612060139651,-6.88406362066723
0.00700306342909513,8.16834876083337,-6.87228584220626,6.87538223600837,-6.88587766574125
0.00710340523274249,5.50351176611321,-5.91838959502955,6.87447841926111,-6.88507645936107
0.00720376030773146,7.54770198880016,-8.12528480385702,6.87340862568666,-6.88165924235711
0.00730422002273091,7.42406126398106,-7.64391855750594,6.87216832794476,-6.87562578903701
0.00740432686350564,7.27369430824246,-7.30234847718194,6.87075826200476,-6.86702565389085
0.00750634233409164,6.87516912568628,-6.73897720504012,6.87811960953788,-6.85085610966643
0.00761077320620423,6.8784954768869,-6.77176009810563,6.87796641545427,-6.86344559502696
0.00771317800533377,6.81296030525112,-7.07588093950533,6.87761703127657,-6.87308234719443
0.00781694674625427,6.93000909059271,-6.71570931179725,6.87707068563331,-6.88009315357779
0.00791957443854201,6.84751430946975,-6.95910319519413,6.87634616881821,-6.88428712389049
0.00802017658427144,6.87057294033462,-6.90182344709085,6.87546172492201,-6.88574681792644
0.00812347945874529,6.88621837815351,-6.84032990698807,6.87437516575381,-6.88451216681689
0.0082244276353451,6.85833526355245,-6.92042411465006,6.87313742393463,-6.8806334044564
0.0083267145716233,6.87683039856703,-6.85541209314615,6.87170204037892,-6.8740178377157
0.0084324220443628,6.86586065470542,-6.87111827669157,6.8700202748587,-6.86435601973164
0.00853733143789891,6.87852778658823,-6.84719181801722,6.87861251062512,-6.85452384116541
0.0086393528784175,6.87793701691621,-6.86263468245744,6.8783115983085,-6.86611199382247
0.00874211282792797,6.87269716742315,-6.88609310115359,6.87780684989612,-6.87509261493425
0.00884501732430422,6.87815451494219,-6.87404553269013,6.87710655500036,-6.88136243580692
0.00894593901692547,6.87524572715785,-6.88358447590532,6.87623572357768,-6.88485347529255
0.00905081919879259,6.87385276904055,-6.885838209144,6.87514070667172,-6.88568652170983
0.00915829248163433,6.87270087898368,-6.88381091342036,6.87381817306069,-6.88358469613786
0.0092706845712203,6.87112692021716,-6.87810027287545,6.87221538784506,-6.87819329521788
0.00940497659002707,6.8689931111203,-6.86753357954586,6.86999675132819,-6.86749105664972
0.0095115402620958,6.86946555865577,-6.85354407649096,6.87898414335467,-6.85097732201567
0.00962094973919347,6.87726450993428,-6.86103952903278,6.87861337825241,-6.864085313766
0.00972560213114105,6.87692111392277,-6.87277222740849,6.87803450158245,-6.87376839100221
0.00984507295672969,6.87611284244864,-6.8805727609957,6.87711704867458,-6.88138630899128
0.00995625760044952,6.87517912299851,-6.88511736342569,6.87602494391983,-6.88516948164007
0.0100751227623211,6.87379025949744,-6.88569924340709,6.87460760736204,-6.8856803322367
0.0102037028653071,6.87203015962452,-6.88242135254621,6.8727837913168,-6.88212281612914
0.0104046092762228,6.86866398911368,-6.86900982602012,6.86931385244495,-6.86805028692657
0.0105208884040753,6.87130562189808,-6.85143951627113,6.87981677996476,-6.85153989756905
0.0106305578298071,6.87872597959899,-6.86123423306998,6.87933214444688,-6.86447651616449
0.0107306121608785,6.87775976891055,-6.87385790860466,6.87867245748712,-6.87360976469636
0.0108345524928596,6.87675980969439,-6.88121529553566,6.87777571628643,-6.8803831231363
0.0109510116222324,6.87587430040951,-6.88434954727015,6.87652218858164,-6.88467151934006
0.0110513476952273,6.87463842743431,-6.88555331493651,6.87523474837632,-6.88556248098676
0.0111668662003201,6.87299951961949,-6.88339647890235,6.87351534315345,-6.88337396636201
0.0112829004130249,6.87103271879924,-6.87798192322072,6.87152971730169,-6.8777200112383
0.0114642038703761,6.86747543495455,-6.86278250564353,6.86789043514134,-6.86199465138741
0.0115644234595655,6.88131148898063,-6.85556286730045,6.87973121910362,-6.85705354434102
0.0116670425635838,6.87832511633122,-6.87028778802396,6.87910271209081,-6.86817617054929
0.0117756323943609,6.87770807713947,-6.87647975516128,6.87819459611277,-6.87702763834768
0.0118983496927358,6.8763927896471,-6.8828181407011,6.87687784981054,-6.88339750675507
0.0120328162224327,6.87471296838761,-6.88604627652504,6.87508953453482,-6.88593422445229
0.0121856190970883,6.87229663960628,-6.8833605326776,6.87262221906341,-6.88317253340685
0.0123391041274344,6.86938466642665,-6.87493687765239,6.86967106517829,-6.87437169831355
0.0124456909540636,6.8670954938289,-6.86565303250977,6.86733339506811,-6.86472879558549
0.0125508307146942,6.88183141630189,-6.85021163392633,6.88047638880016,-6.85489949352961
0.012653345850149,6.87931836457581,-6.86854710426811,6.87979580616161,-6.86642012926461
0.0127597895413426,6.87842047917713,-6.87543215901525,6.87884201106824,-6.8755628708119
0.0128806170658923,6.87712546730297,-6.88179707695955,6.87746451616553,-6.88243879323342
0.0130091857804109,6.87546977026214,-6.88569225805177,6.87566284516181,-6.88564916941256
0.013146635886393,6.8731549549086,-6.88457837682957,6.87335765396829,-6.88439244380081
0.0132953198952678,6.87026340813591,-6.87813713363752,6.87041941646276,-6.87758820235515
0.0133985726792086,6.86798485721181,-6.87043826635157,6.86810030439658,-6.86955055359078
0.013498914828675,6.86553478152862,-6.85911013732009,6.8656197674618,-6.85915693696196
0.0136015682435204,6.87902600634271,-6.85752679620118,6.88071992614279,-6.86048250135363
0.0137072117408001,6.88026041671476,-6.86794418995694,6.87980620679837,-6.87101459765512
0.0138113855008138,6.87735965319962,-6.88210886040994,6.87865585052906,-6.87862928570595
0.0139195330661702,6.87703362734733,-6.88343119461379,6.87720667830165,-6.88360910497073
0.0140428458827438,6.87509218759369,-6.88569471262485,6.87524286769984,-6.88564048982889
0.0141520551079482,6.87316991510497,-6.88427289927706,6.8732280784456,-6.8841932786292
0.0143105059927313,6.86977098444086,-6.87698628480292,6.86983999862078,-6.87668493689515
0.0144819071902131,6.8655216865792,-6.86217255981162,6.8655361285818,-6.86140031670447
0.0145856310615512,6.87868921370786,-6.86336579256041,6.8809549811196,-6.85868789049784
0.01468755914498,6.88044862391262,-6.86582024209303,6.88003295275839,-6.86936168175644
0.0147960407899597,6.87847016633033,-6.87799917238723,6.87877829690865,-6.87784019899755
0.0148998941750799,6.87623304058388,-6.88652233803969,6.87732014635354,-6.88315851262011
0.0150093818551029,6.8755728303601,-6.88543495567644,6.87551551387626,-6.88579151771892
0.0151370073344755,6.87304110927644,-6.88545567775922,6.87306813436247,-6.88500406466826
0.0152750106642469,6.87007198265541,-6.8795012237343,6.87000293662161,-6.87948875782598
0.0153971693047687,6.86708176566462,-6.87045179117475,6.86691907192423,-6.8705825851139
0.015499019520787,6.86424538087089,-6.86114049341371,6.86407332297647,-6.860289031413
0.0156020602360604,6.88022428375713,-6.85683776596841,6.88158567077674,-6.85997381899988
0.0157059523402972,6.88086083728608,-6.86915838768467,6.88052006700117,-6.8704502234987
0.0158136038294875,6.87879783195217,-6.88015548688432,6.87913163632374,-6.8784382480011
0.0159144611043892,6.87877092756252,-6.87953426376749,6.87757459944409,-6.88326121841161
0.0160289909287567,6.87547738490525,-6.88573593439854,6.87551059877777,-6.88560769153325
0.016150680276129,6.87301351432149,-6.88506828005508,6.8729747290198,-6.88445073930952
0.0162683297225117,6.87036832413228,-6.88017654201652,6.87018526002066,-6.87976315223229
0.0163739234747675,6.86747086249025,-6.87370945059193,6.86739402497073,-6.87258068432708
0.0164742814701742,6.86447552101646,-6.86430499393435,6.86448251358156,-6.8631619164912
0.0165782815647748,6.88147254772589,-6.86213231009721,6.88203191623703,-6.85706812837276
0.016680680324423,6.88097346577323,-6.86677446334211,6.8809684018441,-6.86807236520718
0.0167847998233478,6.88013573478392,-6.87448916343461,6.87960413842832,-6.87656808654931
0.0168860329225602,6.87807388008363,-6.88176209845642,6.87801085192863,-6.88221041796411
0.0170086322293828,6.87576472424736,-6.88552705434077,6.8757351192829,-6.8855759384201
0.0171316099291276,6.87320649596313,-6.88543532999563,6.87307443182821,-6.8851309044142
0.0172853320538087,6.86931387486418,-6.87954546201015,6.86921392421446,-6.87920235192852
0.0174516180059877,6.86450622745294,-6.86688838880007,6.8643544057202,-6.86610727554443
0.0175567113748338,6.88717002842219,-6.85010483383258,6.88265218396709,-6.85411504405984
0.0176627364168156,6.88113604437926,-6.87014054075848,6.88153284116295,-6.86607686273294
0.0177639198936955,6.88047248584418,-6.87435306736555,6.88017417397739,-6.87487995006383
0.0178669156726594,6.87860830313131,-6.88079180593262,6.87850699479195,-6.88120519232897
0.0179857167181581,6.87628974205954,-6.8850435446269,6.8762342140107,-6.88518619213445
0.0181173821210545,6.87343620993132,-6.88574255978411,6.8732817754438,-6.8854425995946
0.0182522851977926,6.86994802532267,-6.88163485554884,6.86978324919075,-6.88117870654968
0.0184209140437153,6.86491086223995,-6.8701221095059,6.86472466640348,-6.86943808301731
0.018523611752108,6.87112769561262,-6.85102173334096,6.88346394137273,-6.84949520444901
0.0186314418454221,6.88379076629113,-6.85813007249536,6.88235530322387,-6.86256170893438
0.0187361087681086,6.88077237117519,-6.87376280014646,6.8809537764928,-6.87249088304954
0.018847761510101,6.87920120609228,-6.87973125940243,6.87911451974939,-6.88007237341522
0.0189679984930492,6.87682148969728,-6.884487674055,6.87674417802078,-6.88474596023334
0.019100373220211,6.87384475927521,-6.88602084255966,6.87367244888621,-6.88569551208113
0.0192149282725625,6.87080443064246,-6.88336171482074,6.87062367841351,-6.88296972793247
0.0193422116640643,6.86698716596259,-6.8765147187818,6.86680686550315,-6.87609375044542
0.0195013159034414,6.86202794434403,-6.86213041847242,6.88429843411166,-6.84594757052013
0.0196049421354139,6.88200415921151,-6.85712826788851,6.88324932223873,-6.85916028911033
0.0197069574274959,6.88312108209782,-6.86595303950334,6.88189276151509,-6.86958643000737
0.0198111493393546,6.87843266917072,-6.88394399088559,6.88018399852203,-6.87757342099125
0.0199186722580127,6.88078526326213,-6.87545777811482,6.87808469016493,-6.88298192822954
0.020021223514215,6.87541857106635,-6.88633280663504,6.87576853932274,-6.88545085449558
0.0201232737486892,6.87130699446199,-6.89185078591833,6.87316111238622,-6.88529894919456
0.0202254404560894,6.87306831809114,-6.8748661467082,6.87024780814645,-6.88254306365351
0.0203311627058836,6.86630013950237,-6.8785927580456,6.86691120124787,-6.87695703647869
0.0204321463271968,6.86226185314856,-6.87336718071387,6.86341361165447,-6.86903780525272
0.0205330366748174,6.88381429281933,-6.83939819355141,6.8840942135164,-6.85027869588552
0.0206391920420919,6.88433839854092,-6.86433907127194,6.88284584133943,-6.86299063013886
0.0207438808548574,6.88073216775529,-6.87571530672286,6.88126147527885,-6.87281673888951
0.0208443414006581,6.87998513066438,-6.8785455552943,6.87941853580338,-6.87969976555186
0.0209507620417281,6.87728215767941,-6.88407404205596,6.87712721331201,-6.88425971229149
0.0210818341783762,6.87399040819912,-6.88636392062892,6.87383058486428,-6.88600542667054
0.0212111816816474,6.87025925006103,-6.88376668415179,6.87006492217782,-6.88354085776755
0.0213324449659641,6.86626106474489,-6.87795622105385,6.86606885997328,-6.87746435581432
0.0214650075445513,6.86142612100867,-6.86700830066354,6.86117572446067,-6.86667763790327
0.0215701865253526,6.88802781228896,-6.85828185930978,6.88463340641707,-6.85439367756343
0.0216720491095965,6.88234945783691,-6.86938422563015,6.88325799754355,-6.86575274829354
0.0217747317971721,6.88240561022205,-6.87221314091437,6.88152174700103,-6.87463150325868
0.0218861681889446,6.87945171901494,-6.88093753859252,6.87924773453189,-6.88132917647032
0.0220060842893496,6.87649316737799,-6.88511192056099,6.8763537975582,-6.88510799524206
0.0221263705011756,6.87322180241245,-6.8856736439168,6.87298883398984,-6.88532289521287
0.0222767282659581,6.86832209549019,-6.88095145908896,6.86813080396738,-6.8805630677292
0.0224393748865161,6.86229308429004,-6.8699573589549,6.86204947023854,-6.86915687336321
0.0225445379817588,6.89107217332721,-6.84008687273509,6.88497790697679,-6.85112825664961
0.0226495681439084,6.88406008469608,-6.86808319847071,6.88358453147589,-6.86348888350655
0.0227571966506668,6.88213438486449,-6.87325489444729,6.8817559284245,-6.87337076786437
0.0228708689229134,6.87971865514206,-6.8802637683669,6.87939284807337,-6.8807282184084
0.0230093485317377,6.8760621383199,-6.88541233876321,6.87592364046691,-6.88539890938609
0.0231432308284651,6.87221066666549,-6.88583718381915,6.87195781987771,-6.88542481883565
0.0232462172105631,6.86871111676963,-6.8827649191779,6.86849763070367,-6.88244495452628
0.0233910418103884,6.86325086672471,-6.87453088433504,6.86302340212411,-6.87386022560663
0.023491614449156,6.85907008527915,-6.86586418780582,6.85879680603786,-6.86489640724936
0.0235964820626298,6.88136048952681,-6.85892587820161,6.88488665790586,-6.85724152122431
0.0237034854967068,6.88499113559654,-6.86272754700911,6.88320050199248,-6.86849521374088
0.0238105950984725,6.87928138931388,-6.88374489461906,6.88109625537205,-6.87697577796161
0.0239177189256284,6.87915783882717,-6.88183186283624,6.87858160686156,-6.88265714278535
0.0240313373786478,6.87570057697327,-6.88555172123522,6.87547104296728,-6.88561353053538
0.0241607034499931,6.87158796930942,-6.88586992414909,6.87137619588128,-6.8851299300788
0.0242912580180963,6.86700105200801,-6.88201865631453,6.86664512749651,-6.88049420234953
0.0244097700527624,6.86223632915087,-6.87497784136379,6.86182445881986,-6.87269568552941
0.0245097981822675,6.86129355528555,-6.85950460435654,6.88643595141827,-6.84573385648801
0.0246131758957594,6.88784983629748,-6.84687297258114,6.88509807908588,-6.85883424675946
0.0247135688759069,6.88260240089803,-6.87371056210289,6.88340330620845,-6.86910127459329
0.0248205263963225,6.88122551301247,-6.87854481354545,6.88117676994817,-6.87736027864974
0.0249232029168147,6.87925234530541,-6.88146195416167,6.87863648960792,-6.88267609607542
0.0250485446319207,6.87518039969793,-6.88587208172542,6.87500574098812,-6.88568654019578
0.0251523281565371,6.87178774694545,-6.88598933247212,6.87156053173802,-6.88528310637265
0.0252820575623078,6.86688416490142,-6.88135157063357,6.86669373081128,-6.88109640680652
0.02539016540045,6.86236373452116,-6.87489827418286,6.86215868272187,-6.87449524277714
0.0254988759950956,6.8573977228284,-6.86514408300861,6.85715276384526,-6.86502329031337
0.0256032411125692,6.88333913362413,-6.85413254436316,6.88546277659223,-6.85765105894316
0.0257037317279613,6.886485912979,-6.86004539527512,6.88374363299611,-6.86819872690411
0.0258040761883593,6.8791885490396,-6.88495896363181,6.88162595425585,-6.87631185100485
0.0259060221942415,6.87890728433877,-6.88431385360269,6.87906956413623,-6.88206692116605
0.0260065452994147,6.88012074281115,-6.87391045591119,6.87615294042771,-6.88527944279545
0.0261136922712856,6.86946706786173,-6.89551910757582,6.87261345731411,-6.88600886022256
0.0262152297796292,6.86812720634798,-6.88789152255146,6.86884934193501,-6.88413609447909
0.0263160983263327,6.86914864134032,-6.86712756447928,6.86471341679541,-6.87981205644866
0.0264188737728414,6.8577941439808,-6.87953419661344,6.86008926876404,-6.87289246521373
0.026521850793432,6.86954329546846,-6.85285263672874,6.88732664885949,-6.84678157698292
0.0266249879756629,6.89428235777399,-6.83934742527152,6.88585224914219,-6.85959492221922
0.0267263613760175,6.8806099879356,-6.88217956387655,6.8839656874233,-6.86972812223957
0.0268286483765722,6.8818508936588,-6.87830297611528,6.88162947510225,-6.87746405326174
0.0269355894682233,6.88078104256202,-6.87705824787762,6.87872781360097,-6.88286707862768
0.0270379582070073,6.87303173588871,-6.89348773968617,6.87551401391758,-6.88546150549175
0.0271421559813063,6.87429243174,-6.87899292364724,6.87180625059144,-6.88551157782941
0.0272452688958378,6.86796742464829,-6.88291309911227,6.86770327307773,-6.88299174735879
0.0273488259549665,6.86327530813168,-6.87872379098674,6.86314616764767,-6.8778971814364
0.0274771717890126,6.85727616692387,-6.87007122124908,6.85688516884873,-6.86803828859939
0.0275822405285453,6.88237590246813,-6.86609483124445,6.88690377996252,-6.85434484534222
0.0276843622101631,6.88681677733627,-6.8589626352899,6.88513125341379,-6.86560668055286
0.0277853095497956,6.88370733643158,-6.8723123573547,6.88293122184068,-6.87431127376
0.0278931260817634,6.87994270181935,-6.88214258072158,6.88009596998661,-6.88092847279008
0.0280078807054926,6.87668730979812,-6.88505327578857,6.87653247599933,-6.88492036495435
0.0281399025596332,6.8719766000347,-6.88632239320512,6.87174033907478,-6.88561594860224
0.0282694298147856,6.8665904897894,-6.88245290914822,6.86631883992009,-6.88225178916142
0.0284205449457968,6.85929658821653,-6.87370089105363,6.85908670340542,-6.87328551847661
0.0285244755188232,6.87403781409956,-6.84523911404808,6.88777094482099,-6.84694180251279
0.0286305171206656,6.89034501118684,-6.8531152736477,6.88614880084706,-6.86004522905908
0.0287306954481315,6.88367514262664,-6.87388382685138,6.88414118524905,-6.87000189291398
0.0288339232436215,6.88180602253692,-6.87803869737351,6.88159611830798,-6.87778419318509
0.0289479278849107,6.87841389487156,-6.88333997699538,6.87822948012131,-6.88344394229223
0.0290526994385678,6.87480415958976,-6.88620450006942,6.87462466838078,-6.88592221185439
0.029192251712906,6.86938493264882,-6.885668038894,6.86906578690283,-6.8851716274523
0.0292942322210763,6.86466872474602,-6.88203137197794,6.86445562156709,-6.88170254405107
0.0294300944112373,6.85782563766211,-6.87389432922672,6.85759025001465,-6.87326893695271
0.0295321373591888,6.88480987656101,-6.83707087942713,6.88857682060969,-6.84735216490243
0.0296395872500891,6.88967088569452,-6.86136953788979,6.88685081747248,-6.86043160352292
0.0297438866521974,6.88421970556763,-6.87378810864116,6.88464542885659,-6.87055390939429
0.0298526243839281,6.88242035399118,-6.877310810979,6.88179746062904,-6.87839051908648
0.0299607501296312,6.87860869044583,-6.88330987470245,6.87841544843115,-6.88342176244998
0.0300711932883563,6.87459539844976,-6.88608561571404,6.87439825252672,-6.88571203459831
0.0302092472367627,6.86884616827503,-6.88482563547587,6.8685791574223,-6.88452673295388
0.0303201834453036,6.86346954982223,-6.88079245725861,6.86325976862127,-6.88032338359998
0.0304935212711486,6.85409106134088,-6.86889797943043,6.85379156020551,-6.86799364638111
0.0305944291689909,6.88339465804629,-6.86013512056843,6.8879056486681,-6.85510611827336
0.0306947927672263,6.88752027450666,-6.86017127517223,6.88595963615896,-6.86597095203993
0.0307984620731917,6.8837722188428,-6.87426646173437,6.88342357338997,-6.87473689067337
0.0309003392013482,6.88062676475416,-6.88064743101238,6.88041591759393,-6.88090699689758
0.031015392776252,6.87658231000049,-6.88505156317621,6.87640956088128,-6.88495251760394
0.03113524025011,6.87181342269232,-6.88656739607688,6.8715516215607,-6.88586628547364
0.0312850495924326,6.86470878254346,-6.8826182804307,6.86449735951819,-6.88227976113229
0.0314098907110347,6.85801610407805,-6.87578759233943,6.85778197791441,-6.87529550449159
0.0315110872287382,6.85814919160847,-6.86046519718997,6.88949366139455,-6.84429559954027
0.0316190558044593,6.89137914957694,-6.84608699868445,6.88779852793271,-6.85797227841681
0.0317231887083102,6.88460348129762,-6.87543501362273,6.88558549467617,-6.86862885092028
0.031823477688767,6.88270999423421,-6.87914189274189,6.88292375601083,-6.87652436689754
0.0319242107390856,6.88112419068306,-6.87877755754128,6.87973097434874,-6.88210572539609
0.0320338033484631,6.87580914804843,-6.88575670189043,6.87567003597644,-6.88549687627089
0.0321570394608052,6.87061042426626,-6.88665004020809,6.87037506118174,-6.88597044531096
0.0322795827948323,6.86475394979682,-6.88436714577791,6.86434540957925,-6.88294146340313
0.032394137322189,6.85819632231826,-6.87774000734692,6.8580171296788,-6.87696699438024
0.0324981955177147,6.85199905626681,-6.86892107325719,6.85168552057366,-6.86892415800344
0.0325995699980214,6.88518695544396,-6.85214565603902,6.88841056021443,-6.85515046392558
0.0327014380467682,6.88936331450458,-6.85744588159268,6.88630703935924,-6.86607501211422
0.0328022750130357,6.88283683744094,-6.87827653406196,6.88367211889943,-6.87454872358127
0.0329082969257578,6.8804740820504,-6.88126661241547,6.88031393966581,-6.88093482328965
0.0330228670431841,6.87618511430577,-6.88506969565932,6.87601215607993,-6.88491906295146
0.0331320230239637,6.87152097800075,-6.88656333695378,6.87126610062313,-6.88589364442001
0.033263594965082,6.86498287497047,-6.88363610695827,6.86470640703966,-6.88341383080076
0.0334170955630533,6.85610843122299,-6.8759213010121,6.85589092268958,-6.87549373558241
0.0335175131570225,6.8630623237718,-6.85375756074074,6.89047859259643,-6.84471910349939
0.0336211891023943,6.89444358943799,-6.84404706463523,6.88876886098758,-6.85775492207646
0.0337242117966472,6.88618257144077,-6.87229388696699,6.88646493892305,-6.86830122655711
0.0338244511905575,6.88369507391839,-6.87752732845833,6.88365015432114,-6.87624459629443
0.0339368458720765,6.88005779077558,-6.8823178296099,6.8798271666368,-6.88241986447699
0.0340564843097549,6.87518343280001,-6.88611173099028,6.8749877077441,-6.88581206770496
0.0341882000693941,6.86907644508802,-6.88622136716685,6.86874437181262,-6.88575127571747
0.0342895198845012,6.8635036844996,-6.88334968835825,6.86328916625422,-6.88300310745084
0.0344161696533851,6.85591287103165,-6.87677857524622,6.85566977330434,-6.87627958203366
0.0345175825691273,6.86253823317726,-6.85386016270422,6.89064795542138,-6.84427408146928
0.0346228879898315,6.89553178428237,-6.84314481165574,6.88887908643738,-6.85749190987899
0.0347245982384028,6.88510423365521,-6.87606383504598,6.8865479893568,-6.86789686964421
0.0348266142345346,6.88369617037729,-6.87747198468106,6.88360101741857,-6.8759872239349
0.034934327375286,6.88034279467102,-6.88112159734266,6.87983253793097,-6.88196807694523
0.03505779582195,6.87488793307341,-6.88582900548665,6.8746874214342,-6.88557885389365
0.0351680019198512,6.86965394935196,-6.88666981393017,6.86935266455989,-6.88587268238016
0.0352889558448568,6.86292293756626,-6.88391466490497,6.86269219549974,-6.88302090430442
0.0354032342219522,6.85608806362172,-6.87885982678582,6.85562329811363,-6.8772873299539
0.0355044703954917,6.85096219474095,-6.87060403418298,6.89166193099167,-6.84213969672618
0.0356070607453535,6.89147200588926,-6.842781183633,6.89000719025919,-6.85534226865672
0.0357102965656751,6.88932032361087,-6.86365999297832,6.88768722533108,-6.86626644495262
0.0358137091234744,6.88340062290392,-6.88052289009045,6.88471057911913,-6.87481868625069
