time[s],Motormoment - Servo_Phi1.Ti [Nm],Motormoment - Servo_Phi2.Ti [Nm]
s,Nm,Nm
0.00626705737904348,-1.87764572851576,0.324679999330339
0.0063761202052588,-0.888033432661022,0.170424977035881
0.00648121467403281,-1.35385054084408,0.121410440431612
0.00658125319404064,-1.89861068027304,0.249569555792844
0.00668757913626788,-1.03038975002939,0.0640348207943123
0.00679367326373597,-1.55030450118905,0.210757522288814
0.00690280562710059,-1.1390732206613,0.170002181701605
0.00700306342909513,-1.56083501793411,0.157496588198079
0.00710340523274249,-1.1261766637058,0.143926713493824
0.00720376030773146,-1.55550230270089,0.1949299535579
0.00730422002273091,-1.5416134093047,0.188898956086043
0.00740432686350564,-1.45735961823734,0.181233355195782
0.00750634233409164,-1.36970637150532,0.158826321679837
0.00761077320620423,-1.39130051239488,0.164722038231398
0.00771317800533377,-1.40522768002818,0.171821935048153
0.00781694674625427,-1.38573087788969,0.160017371701114
0.00791957443854201,-1.40103354076442,0.16933788976905
0.00802017658427144,-1.39566016768222,0.165991937871915
0.00812347945874529,-1.39344916637672,0.164775844693763
0.0082244276353451,-1.39737881590562,0.167314842628255
0.0083267145716233,-1.39296342188034,0.164851035923393
0.0084324220443628,-1.39381654192175,0.165713563370364
0.00853733143789891,-1.39290295906328,0.164586588296608
0.0086393528784175,-1.39430974732692,0.165270462288464
0.00874211282792797,-1.39568903529212,0.165935787618728
0.00884501732430422,-1.39516920581096,0.165485816352704
0.00894593901692547,-1.39585096802608,0.165854433282237
0.00905081919879259,-1.39587293218522,0.165897438418808
0.00915829248163433,-1.39556696167618,0.165819929107405
0.0092706845712203,-1.39487695159014,0.16562551331892
0.00940497659002707,-1.393676246409,0.165271093035825
0.0095115402620958,-1.39252336322401,0.164763330378828
0.00962094973919347,-1.39407675093457,0.164950289336977
0.00972560213114105,-1.39511029099527,0.165323205505646
0.00984507295672969,-1.39573927379307,0.165557860688422
0.00995625760044952,-1.39606303384934,0.165691279372087
0.0100751227623211,-1.39598001326138,0.165699418214996
0.0102037028653071,-1.39549841791708,0.165580787928394
0.0104046092762228,-1.39391047521754,0.165127958657402
0.0105208884040753,-1.39275688339467,0.164468100711071
0.0106305578298071,-1.39445211360725,0.164754549367141
0.0107306121608785,-1.39550496811968,0.165169795583835
0.0108345524928596,-1.3960070889551,0.165370134607742
0.0109510116222324,-1.39621217208884,0.165456392033954
0.0110513476952273,-1.39620142810583,0.165484679671673
0.0111668662003201,-1.39583351174489,0.165402127697336
0.0112829004130249,-1.3951329550196,0.165215396104249
0.0114642038703761,-1.393358075728,0.164705798179491
0.0115644234595655,-1.39440747849118,0.164368437292965
0.0116670425635838,-1.39529862129174,0.16482333685991
0.0117756323943609,-1.39581122525582,0.164997533043702
0.0118983496927358,-1.39627677908531,0.165189586685005
0.0120328162224327,-1.39640756529026,0.165277263161601
0.0121856190970883,-1.39591494950255,0.165173292684088
0.0123391041274344,-1.39483876296003,0.164884578137504
0.0124456909540636,-1.39374265293857,0.164573222515708
0.0125508307146942,-1.39426522411319,0.163938345216106
0.012653345850149,-1.39545849636033,0.164535316038037
0.0127597895413426,-1.39596282389844,0.164720937913481
0.0128806170658923,-1.39642998359944,0.164911069939536
0.0130091857804109,-1.39662257066258,0.165018538113857
0.013146635886393,-1.39629044419264,0.164966960990286
0.0132953198952678,-1.39540067197704,0.164741548718456
0.0133985726792086,-1.3944537134836,0.164481163004212
0.013498914828675,-1.39314383219056,0.164102823820272
0.0136015682435204,-1.3944900144784,0.163873367842021
0.0137072117408001,-1.39573947551486,0.164245599777795
0.0138113855008138,-1.39667125841807,0.164678489745457
0.0139195330661702,-1.39675502892121,0.164689018516172
0.0140428458827438,-1.39677923473101,0.164748191773197
0.0141520551079482,-1.39645022003829,0.16468698569134
0.0143105059927313,-1.39543301778967,0.164433001381617
0.0144819071902131,-1.39362356915753,0.163934649727156
0.0145856310615512,-1.39502334406541,0.163828508653531
0.01468755914498,-1.39562826067899,0.163856641484543
0.0147960407899597,-1.39667370850081,0.164288466211567
0.0148998941750799,-1.39711714615508,0.164500742657713
0.0150093818551029,-1.39699692813772,0.164457885913078
0.0151370073344755,-1.39675251723921,0.164444656980633
0.0152750106642469,-1.39589307264546,0.16423288396471
0.0153971693047687,-1.39474288018313,0.163923910621178
0.015499019520787,-1.39358861506464,0.163610272643844
0.0156020602360604,-1.39494773202156,0.163263881163682
0.0157059523402972,-1.39637990527257,0.163734373583802
0.0158136038294875,-1.39690689123786,0.163948667263474
0.0159144611043892,-1.39701101427674,0.163972649657252
0.0160289909287567,-1.39724462474755,0.164161757025276
0.016150680276129,-1.39693684662917,0.164121232253674
0.0162683297225117,-1.39620453661627,0.163943925880986
0.0163739234747675,-1.39532181608914,0.163724599143575
0.0164742814701742,-1.39414801544514,0.163410938190732
0.0165782815647748,-1.39570367770881,0.16318984856478
0.016680680324423,-1.3961425446751,0.163249625588485
0.0167847998233478,-1.39690269441235,0.163517304295929
0.0168860329225602,-1.39735981545246,0.16373204624808
0.0170086322293828,-1.39748436889426,0.163833857265284
0.0171316099291276,-1.39721717741329,0.163810637932488
0.0172853320538087,-1.39628174541349,0.163599871012395
0.0174516180059877,-1.39461718350361,0.16316951271787
0.0175567113748338,-1.39582973977932,0.162437898660671
0.0176627364168156,-1.39676021003265,0.163067087274682
0.0177639198936955,-1.39712013619792,0.16315998973181
0.0178669156726594,-1.3975698358656,0.163360912786997
0.0179857167181581,-1.39774169405935,0.163478623201329
0.0181173821210545,-1.39752080692978,0.16347874899191
0.0182522851977926,-1.39679004922289,0.16332621245772
0.0184209140437153,-1.39521030816785,0.162931766813111
0.018523611752108,-1.39449285968879,0.16212837451545
0.0186314418454221,-1.39639338854403,0.162323004159171
0.0187361087681086,-1.39741575282628,0.162811531653324
0.018847761510101,-1.39779722616413,0.162969047725324
0.0189679984930492,-1.39801004601462,0.16310046220195
0.019100373220211,-1.39785635552095,0.163126129611036
0.0192149282725625,-1.39730612149784,0.163022683639345
0.0193422116640643,-1.3962848163845,0.162783089837249
0.0195013159034414,-1.39444948476911,0.162293118068489
0.0196049421354139,-1.39616861351742,0.161888049517267
0.0197069574274959,-1.39730414976485,0.162201649578147
0.0198111493393546,-1.39832300541941,0.162719928465144
0.0199186722580127,-1.3978295800692,0.162395559028425
0.020021223514215,-1.39844842252805,0.16283245706164
0.0201232737486892,-1.39833418139393,0.162899854320855
0.0202254404560894,-1.39699099498215,0.162310434853978
0.0203311627058836,-1.39683107153546,0.162542514978536
0.0204321463271968,-1.39576503571143,0.1622801737346
0.0205330366748174,-1.39560751945554,0.160869587367692
0.0206391920420919,-1.39760697076329,0.16181242111054
0.0207438808548574,-1.39807584147643,0.162065902210798
0.0208443414006581,-1.39833139467672,0.162141089644945
0.0209507620417281,-1.39859944055372,0.162308292059669
0.0210818341783762,-1.39849210406458,0.162358053419682
0.0212111816816474,-1.39787625951837,0.162251723810418
0.0213324449659641,-1.39693593710232,0.162045768362977
0.0214650075445513,-1.39542122387815,0.161672834147236
0.0215701865253526,-1.39744037821089,0.161200310814616
0.0216720491095965,-1.39786507584036,0.161454210550612
0.0217747317971721,-1.39829723610304,0.161526361096531
0.0218861681889446,-1.39884459525751,0.161796136385198
0.0220060842893496,-1.3989479322948,0.161906236014938
0.0221263705011756,-1.39867413122844,0.161900233952132
0.0222767282659581,-1.39774873604965,0.161723781572714
0.0224393748865161,-1.39611686928243,0.16134525664004
0.0225445379817588,-1.39705539509972,0.1600758753982
0.0226495681439084,-1.398444432312,0.161048481345677
0.0227571966506668,-1.39864704692376,0.161117831560945
0.0228708689229134,-1.39914042113993,0.161341095639182
0.0230093485317377,-1.39926895000296,0.161478911032832
0.0231432308284651,-1.39892482526998,0.161464989141923
0.0232462172105631,-1.39829238310169,0.161349130072341
0.0233910418103884,-1.39697830242535,0.161061359544125
0.023491614449156,-1.39574708796703,0.16076821015093
0.0235964820626298,-1.3974056166014,0.160237561587309
0.0237034854967068,-1.39849008919415,0.160375355357564
0.0238105950984725,-1.39977950894565,0.161038150288215
0.0239177189256284,-1.3995586687621,0.160900894941384
0.0240313373786478,-1.39960759190012,0.161018111189211
0.0241607034499931,-1.39923383262647,0.161002979113852
0.0242912580180963,-1.39841620188831,0.160855096975276
0.0244097700527624,-1.39728476613849,0.16061087598261
0.0245097981822675,-1.39592311029825,0.159973556576471
0.0246131758957594,-1.39775777128553,0.159361131094833
0.0247135688759069,-1.39969876798753,0.160324834402206
0.0248205263963225,-1.39978362374173,0.160329641036682
0.0249232029168147,-1.39994511873854,0.160425673694942
0.0250485446319207,-1.39996528646912,0.160545580878818
0.0251523281565371,-1.39964346455736,0.16052822211971
0.0252820575623078,-1.39872086848298,0.16035600219041
0.02539016540045,-1.39766515942609,0.160130786111359
0.0254988759950956,-1.39624710275017,0.159800707010072
0.0256032411125692,-1.39807401366978,0.159096925182223
0.0257037317279613,-1.39923114273711,0.159333054609732
0.0258040761883593,-1.40071553731982,0.160145165059322
0.0259060221942415,-1.40039798852546,0.159952487980213
0.0260065452994147,-1.39978104580218,0.159652401963084
0.0261136922712856,-1.40077529100392,0.160426555258296
0.0262152297796292,-1.39966576153203,0.159997463044831
0.0263160983263327,-1.39805836912499,0.159364446231258
0.0264188737728414,-1.39818712589017,0.159883403858242
0.026521850793432,-1.39731677213365,0.158503780406056
0.0266249879756629,-1.39869336334383,0.15816744613233
0.0267263613760175,-1.40101785771391,0.159591574743039
0.0268286483765722,-1.40059871000701,0.159286469414398
0.0269355894682233,-1.40058682968711,0.15928983373469
0.0270379582070073,-1.40127652705778,0.159807404447704
0.0271421559813063,-1.40002704338372,0.159243980684791
0.0272452688958378,-1.39982599568213,0.159406834205214
0.0273488259549665,-1.39894690941871,0.159245153964556
0.0274771717890126,-1.39753356885989,0.158945429523414
0.0275822405285453,-1.39955795088009,0.158537198382492
0.0276843622101631,-1.39974688272621,0.15817670506142
0.0277853095497956,-1.40083624317074,0.15864904893189
0.0278931260817634,-1.40133330829733,0.158916427050564
0.0280078807054926,-1.4012953441692,0.158976941865322
0.0281399025596332,-1.4009573270995,0.158987903993412
0.0282694298147856,-1.40005540468757,0.158837693122964
0.0284205449457968,-1.39851219066491,0.158533004653259
0.0285244755188232,-1.39817219359945,0.157252511244776
0.0286305171206656,-1.40036399752252,0.15753522253409
0.0287306954481315,-1.40138968374539,0.158172499565876
0.0288339232436215,-1.40156254535731,0.158239896232493
0.0289479278849107,-1.40175761594554,0.158385430865318
0.0290526994385678,-1.40168101478868,0.158451918291883
0.029192251712906,-1.40109302658723,0.158402128179414
0.0292942322210763,-1.40029006395212,0.158268375147779
0.0294300944112373,-1.39884635768131,0.157985812720231
0.0295321373591888,-1.3992193411699,0.156346647870424
0.0296395872500891,-1.40143956454335,0.157266747936418
0.0297438866521974,-1.40176827815524,0.157527723090965
0.0298526243839281,-1.40206205496129,0.157636201487061
0.0299607501296312,-1.402265576852,0.157803178442915
0.0300711932883563,-1.40214173867435,0.157864917331453
0.0302092472367627,-1.40145516073557,0.157793575408493
0.0303201834453036,-1.40054917515192,0.157644938917706
0.0304935212711486,-1.39849595720943,0.157237830770698
0.0305944291689909,-1.40065441993014,0.15658112773251
0.0306947927672263,-1.40142871432606,0.156526341334311
0.0307984620731917,-1.40243911236783,0.156983455339948
0.0309003392013482,-1.40271410220931,0.157144671917837
0.031015392776252,-1.40274287129564,0.157253906815839
0.03113524025011,-1.40242393018533,0.157273390102083
0.0312850495924326,-1.40135147671572,0.157117248100342
0.0314098907110347,-1.40004466387128,0.156877860505588
0.0315110872287382,-1.39895318829769,0.156204194260401
0.0316190558044593,-1.4012949862204,0.155485615441221
0.0317231887083102,-1.40322430092245,0.156503423133176
0.031823477688767,-1.4031288828048,0.156442941872535
0.0319242107390856,-1.4031240221772,0.156454759352576
0.0320338033484631,-1.40327178746508,0.156664728365193
0.0321570394608052,-1.40284831287008,0.156660095614549
0.0322795827948323,-1.40205815133396,0.156561330438948
0.032394137322189,-1.40079095471148,0.156334378206235
0.0324981955177147,-1.39932724583606,0.156035695069043
0.0325995699980214,-1.40135486403631,0.155025952976205
0.0327014380467682,-1.40264320947341,0.155258405847455
0.0328022750130357,-1.40380754263931,0.155891595669554
0.0329082969257578,-1.40382935000577,0.155917344529612
0.0330228670431841,-1.40379275368986,0.156011918490563
0.0331320230239637,-1.4034848547669,0.156032448693626
0.033263594965082,-1.40256130005024,0.155910726337928
0.0334170955630533,-1.40096063725489,0.155639809611592
0.0335175131570225,-1.40028434420458,0.154598985582443
0.0336211891023943,-1.40262745027734,0.154160330700589
0.0337242117966472,-1.40417765717187,0.155093756581965
0.0338244511905575,-1.40433964314175,0.155168644351475
0.0339368458720765,-1.40448638439228,0.155294970351646
0.0340564843097549,-1.40438320548061,0.155383872691231
0.0341882000693941,-1.40379392911252,0.155354118709988
0.0342895198845012,-1.40298132613397,0.155244681424217
0.0344161696533851,-1.40161047647168,0.15501440022136
0.0345175825691273,-1.40084556027028,0.153926635717983
0.0346228879898315,-1.40328311963631,0.153487429708765
0.0347245982384028,-1.40501656728848,0.154572165098303
0.0348266142345346,-1.40487486864818,0.154473307586275
0.034934327375286,-1.40500748976608,0.154589979118199
0.03505779582195,-1.4049327325975,0.154707972745153
0.0351680019198512,-1.40450711619122,0.154707551774837
0.0352889558448568,-1.40359440561039,0.154597590667355
0.0354032342219522,-1.40243854546677,0.154415643845061
0.0355044703954917,-1.40122772337685,0.154065271853977
0.0356070607453535,-1.40312609163402,0.152704686700048
0.0357102965656751,-1.40508281385357,0.153509706878377
0.0358137091234744,-1.40580765749922,0.153923562399293
0.0359201257322786,-1.40561218880247,0.153835221270656
0.0360357139710063,-1.40564864617906,0.154000947761963
0.0361524198342195,-1.4052440400041,0.154017618880285
0.0362675900939693,-1.40437024618751,0.153914646574004
0.0364235498207139,-1.40269245431298,0.153654504425146
0.0365246789392078,-1.40261609693851,0.152195668458338
0.0366307333944464,-1.40490689473281,0.152382220666776
0.0367338984789983,-1.4059684214349,0.152970874370385
0.0368429900342011,-1.40619911193446,0.153096280966444
0.0369673063381821,-1.40633307941419,0.153253977082371
0.037087495530215,-1.4061271484741,0.153324219295337
0.0372175078773661,-1.40541887581725,0.153283389099996
0.0373800233113049,-1.40387197765433,0.153072193348909
0.037495943090517,-1.40225188675474,0.152792145846395
0.0375977626470828,-1.40473537003354,0.151787319268717
0.0377031678663099,-1.40585051148992,0.151763401166953
0.0378092143206253,-1.40747425545907,0.152665895817448
0.0379096110189895,-1.40693790030952,0.152373473586233
0.0380141877820261,-1.40700012869038,0.152536065947152
0.0381255249400153,-1.40670622722514,0.152597525855389
0.0382414658118931,-1.40604003199303,0.15255818922814
0.0383532659383466,-1.40499982500468,0.152424447856104
0.0384629089502149,-1.40353480488045,0.152193844059024
0.0385637305950394,-1.40686451943849,0.151144826602651
0.0386656943962128,-1.40668809866093,0.15134385298037
0.0387668211312294,-1.40676204130945,0.151137720730499
0.0388679085257918,-1.40783456404515,0.151741926863768
0.0389760499118,-1.40780085162651,0.151809133836452
0.0390999837527369,-1.40750158638096,0.151861492859762
0.0392242983515306,-1.40684959571202,0.151839112988974
0.0393441731432246,-1.40577604354478,0.15171275895997
0.039458797954799,-1.40425528218439,0.151482550557749
0.0395626407288999,-1.40763917976536,0.150262430291669
0.0396659203270719,-1.4074309378609,0.150523178720778
0.0397733512701089,-1.40792306513114,0.15055741647747
0.0398789947979896,-1.40879282361627,0.151063242150262
0.0399790743169497,-1.40825090868172,0.15083183058995
0.0400869996629519,-1.40833509536255,0.15109474982455
0.040200004727676,-1.40772736240344,0.151067542042732
0.0403141293481219,-1.40683338317028,0.150982771840238
0.0404223776330978,-1.40559397344204,0.150811796256051
0.0405252841694832,-1.40555057933059,0.148904441202598
0.0406321064950887,-1.40855492680693,0.149624830010452
0.0407395697219905,-1.4085882281729,0.14976579391354
0.0408408331473402,-1.40900900894608,0.149964987941804
0.0409449896965075,-1.40959227226993,0.150369380369661
0.0410509188556005,-1.40912888558162,0.150263899840969
0.0411664040699851,-1.40868339745935,0.150307515932164
0.0412664293734641,-1.40800113189336,0.150262992613996
0.0413852987709212,-1.40659760760064,0.150071270365651
0.0414935568159613,-1.40508620796874,0.14984412290707
0.0415947522875733,-1.40769683892197,0.148709024429178
0.0416977634272816,-1.40892284886245,0.148672440131161
0.0418007696145312,-1.41046434498544,0.149533880489317
0.041902533674323,-1.40944764611635,0.148948988143573
0.0420064769392011,-1.41033299653738,0.149615925215716
0.0421086907323172,-1.40989113439553,0.149584046353615
0.0422105920116249,-1.4091315756585,0.149471946578817
0.0423269174680793,-1.40815139328699,0.149391108540533
0.0424284079385989,-1.40705416490813,0.149263014845865
0.04253008435897,-1.40775501122033,0.146973452018095
0.0426323970412036,-1.41018991141032,0.147870240964975
0.0427338017491197,-1.41101615099055,0.148551935325627
0.0428367077985452,-1.41058476202992,0.148260116551972
0.0429420309684256,-1.41099373514006,0.148563901637878
0.0430550269972858,-1.41085904964222,0.148672219545299
0.0431881741784467,-1.41020450048272,0.14867781519614
0.0433154472192623,-1.4090750294214,0.148579943661928
0.0434255873507373,-1.40774791966805,0.148415976746017
0.0435303465191397,-1.40863530354053,0.146110942671902
0.0436319265561287,-1.41096047932073,0.14695618698519
0.04373591465928,-1.41202282840861,0.147830671563229
0.0438379945097733,-1.41128268486416,0.147337267699031
0.0439407849740661,-1.41182692551414,0.147721210432932
0.0440555479423882,-1.41169294434682,0.14783684429118
0.0441907771702458,-1.4110151211954,0.147845282289437
0.0443200404027567,-1.40984588370813,0.147748807586339
0.0444319028155065,-1.40847150450145,0.147584836362961
0.044534455544832,-1.40997185354665,0.145110154380417
0.0446357748076473,-1.41180124564063,0.146132488634026
0.0447394697893913,-1.41257005739336,0.146735044601441
0.0448466282026821,-1.41249452232174,0.146675656305039
0.044953119815,-1.41272438515043,0.146892973924418
0.045078643641183,-1.41250852079462,0.146999833650321
0.0452045548865827,-1.41179465919551,0.146994593499229
0.0453510477778649,-1.41036301867827,0.146871654017747
0.0454682725035453,-1.40878670657332,0.1466795294052
0.0455706969824214,-1.41280882810357,0.145681986432944
0.0456779857175989,-1.41195267651109,0.145132250883651
0.0457833513979919,-1.41373415447768,0.14594331538706
0.0458836739120497,-1.41393802267263,0.146074577710664
0.0459868233320044,-1.41332887696927,0.145832398567685
0.0460917055851451,-1.41347085889153,0.146163668703178
0.0462038528487678,-1.41277096932754,0.146125477810156
0.0463148259455427,-1.41185068394533,0.146068137754405
0.046420084980424,-1.41059512600682,0.145935878565235
0.0465216219108632,-1.41040444541351,0.144162039811414
0.0466258356801339,-1.41332427459685,0.144043686509017
0.0467289882722962,-1.41508544650084,0.145280221474274
0.0468295943907579,-1.41417474978827,0.144726831354554
0.0469332062973352,-1.4145540524549,0.145007407093675
0.0470359236343041,-1.4146143960853,0.145219634849184
0.0471601421165804,-1.41405800122049,0.14524248520804
0.0472606435075323,-1.41324952544356,0.145197449014693
0.0473680905643771,-1.41216086568786,0.145115935584622
0.0474752952000757,-1.41066451976178,0.144951939570034
0.0475813947207576,-1.41413627393414,0.144129063595513
0.0476879011093227,-1.41368968587324,0.143087167272294
0.0477919499594565,-1.41603605628974,0.144297089393104
0.04789422132225,-1.41597665004589,0.144306357584319
0.0479950846027292,-1.41529003526253,0.144031839884352
0.0480956729018459,-1.41534007781116,0.144314498704717
0.0481956987358502,-1.4147763424322,0.144330639579158
0.0483260221079381,-1.41367206589148,0.144273731800265
0.0484313643255612,-1.41236277809004,0.14414637525903
0.048532689225539,-1.41378296508758,0.141402330656284
0.0486351447597038,-1.41625879885915,0.142704833617346
0.0487386978876526,-1.41675917326801,0.14325870454033
0.0488415552852682,-1.41560373439143,0.142508620144715
0.0489430739493035,-1.41717560701815,0.143515577483991
0.0490445639640733,-1.41684267289814,0.143507040099095
0.0491459841122565,-1.41598936615666,0.143312210958632
0.0492566933369923,-1.41527447423523,0.143363582041156
0.0493837150106919,-1.41400142452227,0.143285300688048
0.049500814858096,-1.41240753135854,0.143083355879079
0.0496055963316137,-1.41506152757326,0.141087310274433
0.0497079184652793,-1.41717189333852,0.141791930102373
0.0498129834735338,-1.41838389575981,0.142547029594003
0.0499164008719636,-1.4172610117219,0.141931780573361
0.0500211356205671,-1.41777217474238,0.142413247899159
0.0501238996283579,-1.41736347303495,0.142461036031389
0.0502498879486621,-1.41650408201429,0.14245092862604
0.0503608749274191,-1.41524709221815,0.142350385710723
0.0504830752665224,-1.41361083567217,0.142208959665918
0.0505849399364381,-1.4170307640651,0.141197199013823
0.0506850203470511,-1.41691679625681,0.140256487032691
0.0507923542732089,-1.41929472516025,0.141480463242045
0.0508950747472688,-1.41849207908186,0.141035155333644
0.051002181337934,-1.41911234210291,0.141571924800324
0.0511075429368834,-1.41874463182906,0.141638050428648
0.0512076573609876,-1.41722195686355,0.141126607606447
0.0513091183595204,-1.41691047180886,0.141481717834836
0.0514167418238986,-1.41585357416101,0.141552092696292
0.0515179157553198,-1.41456610829387,0.139546856956851
0.0516207190285036,-1.41864809548398,0.139291526232188
0.0517275026383409,-1.42003499210718,0.140240489329205
0.0518338928348789,-1.41945610190356,0.139882369214304
0.0519361131455741,-1.42074261197268,0.140720890670884
0.0520379545356211,-1.4196646798668,0.140269334449118
0.0521453274607301,-1.41938769447597,0.140461786923595
0.0522468463997949,-1.41885369561792,0.140599894147372
0.0523570261625134,-1.417517449843,0.140429205445436
0.0524849183446555,-1.4158301598942,0.140296650022939
0.0525907724320235,-1.41891123304729,0.138958224813261
0.052697083654992,-1.41992477443599,0.138464426397379
0.0528008510449151,-1.42175369277166,0.139510886644806
0.0529029173300854,-1.42080765709071,0.138995698340796
0.0530061292512136,-1.42160323563946,0.139642060253247
0.0531100641663116,-1.42061083967743,0.139344530203551
0.0532162885507766,-1.41987218355971,0.139356908906368
0.0533174643560424,-1.4196299416506,0.139777385467285
0.0534199801695854,-1.41766316700717,0.139298257333466
0.0535210869086832,-1.41765779709969,0.137369350203776
0.0536212543388546,-1.42085283183506,0.137130355267176
0.053729438001044,-1.42253182676871,0.138260834826266
0.0538302688771252,-1.42183739606896,0.137831756089035
0.0539351194130626,-1.42265279934842,0.138393307684774
0.0540415417027458,-1.42237284691956,0.138441001478191
0.0541636509453559,-1.42176588087688,0.13848687983187
0.0542732676427499,-1.42091855135725,0.138490521240098
0.0544015819701614,-1.41920852909204,0.138371398471875
0.0545029008891632,-1.4176733358365,0.13817221295906
0.0546037625161473,-1.42105115993686,0.136306800840713
0.0547065170346504,-1.42273956463013,0.136568729889621
0.0548072874996827,-1.42386994081833,0.137201521672428
0.0549080250901223,-1.42382200168834,0.137237016121422
0.0550085924145489,-1.42371637185187,0.137344240357188
0.0551377374281175,-1.42323043096734,0.137438261929076
0.0552691349709925,-1.42209995534626,0.137428074166332
0.0553802910323747,-1.42091365170319,0.137386814809204
0.0554847032707406,-1.41932199831373,0.137261752973566
0.0555898663238332,-1.42274748982246,0.135868710110685
0.0556913670266201,-1.42349371236855,0.13526655296282
0.0557954861101801,-1.42556495589834,0.13637348142973
0.0558983940121986,-1.42489840265254,0.136023828338298
0.0560015456551616,-1.42495607272711,0.136231155062961
0.0561202236708306,-1.42459843186066,0.136369684283593
0.0562523818451579,-1.42358232335535,0.136384250565237
0.0563622121512966,-1.42241273720473,0.136354443835108
0.0564727906048439,-1.42078529110462,0.136253017465678
0.056576312510951,-1.42532034253219,0.135286022196926
0.0566803701631655,-1.42432842025773,0.134094471751696
0.0567860071905375,-1.42632859092916,0.134933703931245
0.0568892399731238,-1.42694521264994,0.135355595306944
0.0569941933020866,-1.42580632054545,0.134845945156354
0.0570946634454535,-1.42645762685154,0.135532557211331
0.0571975624050974,-1.42512763746333,0.135173812604652
0.0572990422276698,-1.42430996056853,0.135261171816688
0.0574010346539274,-1.4231400851673,0.135247355730932
0.0575016087293533,-1.4216247474656,0.135109956848033
0.0576032231718117,-1.42492308843597,0.132809874237149
0.0577061073166088,-1.42752873587253,0.133705073889237
0.057812348855006,-1.42767647606897,0.133798710537666
0.0579163865876136,-1.42767226333084,0.133866970920441
0.0580297907734218,-1.42777490255757,0.134151006201864
0.058143856433306,-1.42723054356141,0.134209042699963
0.0582443403745151,-1.42640035173751,0.134220139105081
0.058355325279913,-1.42522488477454,0.134204961847476
0.0584681450735244,-1.42356229440725,0.134119864706617
0.0585692501745257,-1.42864151686147,0.132778050403679
0.0586708288650356,-1.42763410162684,0.132185729536576
0.0587754101518088,-1.42880546887232,0.132531261711125
0.0588807892303991,-1.42949953643069,0.132955103307527
0.0589883489275566,-1.4290703674984,0.132869217560979
0.0590922971870546,-1.42898746389634,0.133128536113305
0.0592014965468548,-1.42785089826127,0.132936891030894
